Maria Montez Intl;Barahona;Dominican Republic;BRX;MDBH;18.251464;-71.1204;-4;U
Samaná El Catey International Airport;Samana;Dominican Republic;AZS;MDCY;19.267;-69.742;-4;U
Quezaltenango Airport;Quezaltenango;Guatemala;AAZ;MGQZ;14.8656;-91.502;-6;U
Ahuas Airport;Ahuas;Honduras;AHS;MHAH;15.4722;-84.3522;-6;U
Brus Laguna Airport;Brus Laguna;Honduras;BHG;MHBL;15.7631;-84.5436;-6;U
General Juan N Alvarez Intl;Acapulco;Mexico;ACA;MMAA;16.757061;-99.753953;-6;S
Jesus Teran Intl;Aguascalientes;Mexico;AGU;MMAS;21.705558;-102.317858;-6;S
Guanajuato Intl;Del Bajio;Mexico;BJX;MMLO;20.993464;-101.480847;-6;S
Bluefields;Bluefields;Nicaragua;BEF;MNBL;11.990961;-83.774086;-6;U
Bocas Del Toro Intl;Bocas Del Toro;Panama;BOC;MPBO;9.340853;-82.250842;-5;U
Barra del Colorado Airport;Pococi;Costa Rica;BCL;MRBC;10.768736;-83.585614;-6;U
Gustavo Rizo;Baracoa Playa;Cuba;BCA;MUBA;20.365317;-74.506206;-5;U
Maximo Gomez;Ciego De Avila;Cuba;AVI;MUCA;22.027053;-78.789617;-5;U
Fresh Creek;Andros Town;Bahamas;ASD;MYAF;24.698283;-77.795611;-5;U
Spring Point;Spring Point;Bahamas;AXP;MYAP;22.441828;-73.970858;-5;U
South Bimini;Alice Town;Bahamas;BIM;MYBS;25.699881;-79.264656;-5;U
Arthurs Town Airport;Arthur's Town;Bahamas;ATC;MYCA;24.629417;-75.673775;-5;U
Aitutaki;Aitutaki;Cook Islands;AIT;NCAI;-18.830922;-159.764233;-10;U
Atiu Island Airport;Atiu Island;Cook Islands;AIU;NCAT;-19.9678;-158.119;-10;U
Abaiang Atoll Airport;Abaiang Atoll;Kiribati;ABF;NGAB;1.8;173.04;-12;U
Beru Island Airport;Beru Island;Kiribati;BEZ;NGBR;-1.254722;176.007222;10;U
Abemama Atoll Airport;Abemama;Kiribati;AEA;NGTB;0.490833;173.828611;12;U
Arorae Island Airport;Arorae;Kiribati;AIS;NGTR;-2.633333;179.816667;10;U
Butaritari Atoll Airport;Butaritari;Kiribati;BBG;NGTU;3.086521;172.811465;10;U
Aranuka Airport;Buariki;Kiribati;AAK;NGUK;0.185278;173.636389;10;U
Faleolo Intl;Faleolo;Samoa;APW;NSFA;-13.829969;-172.008336;-11;U
Anaa;Anaa;French Polynesia;AAA;NTGA;-17.352606;-145.509956;-10;U
Apataki Airport;Apataki;French Polynesia;APK;NTGD;-15.5736;-146.415;-10;U
Arutua;Arutua;French Polynesia;AXR;NTGU;-15.248289;-146.616708;-10;U
Ahe Airport;Ahe;French Polynesia;AHE;NTHE;-14.4281;-146.257;-10;U
Hiva Oa-Atuona Airport;Hiva-oa;French Polynesia;AUQ;NTMN;-9.768794;-139.011256;-9.5;U
Bora Bora;Bora Bora;French Polynesia;BOB;NTTB;-16.444378;-151.751286;-10;U
Anelghowhat Airport;Anelghowhat;Vanuatu;AUY;NVVA;-20.2492;169.771;11;U
Aniwa Airport;Aniwa;Vanuatu;AWD;NVVB;-19.24;169.605;11;U
Belep Islands Airport;Waala;New Caledonia;BMY;NWWC;-19.7206;163.661;11;U
Auckland Intl;Auckland;New Zealand;AKL;NZAA;-37.008056;174.791667;12;Z
Ardmore;Ardmore;New Zealand;AMZ;NZAR;-37.029722;174.973333;12;Z
Alexandra;Alexandra;New Zealand;ALR;NZLX;-45.211666;169.373333;12;Z
Woodbourne;Woodbourne;New Zealand;BHE;NZWB;-41.518333;173.870278;12;Z
Bamyan Airport;Bamyan;Afghanistan;BIN;OABN;34.816667;67.816667;4.5;N
Bost Airport;Lashkar Gah;Afghanistan;BST;OABT;31.558889;64.364167;4.5;U
Bagram AFB;Kabul;Afghanistan;BPM;OAIX;34.5646;69.1554;4.5;U
Sharona;Sharona;Afghanistan;AZ3;OASA;33.1277215;68.8369847;4.5;N
Bahrain Intl;Bahrain;Bahrain;BAH;OBBI;26.270834;50.63361;3;U
Abha;Abha;Saudi Arabia;AHB;OEAB;18.240367;42.656625;3;U
Al Baha;El-baha;Saudi Arabia;ABT;OEBA;20.296139;41.634277;3;U
Bisha;Bisha;Saudi Arabia;BHH;OEBH;19.98435;42.620881;3;U
Qaisumah;Hafr Al-batin;Saudi Arabia;AQI;OEPA;28.335192;46.125069;3;U
Al-Jawf Domestic Airport;Al-Jawf;Saudi Arabia;AJF;OESK;29.785133;40.100006;3;U
Abadan;Abadan;Iran;ABD;OIAA;30.371111;48.228333;4;E
Ahwaz;Ahwaz;Iran;AWZ;OIAW;31.337431;48.76195;4;E
Bushehr;Bushehr;Iran;BUZ;OIBB;28.944811;50.834637;4;E
Bandar Lengeh;Bandar Lengeh;Iran;BDH;OIBL;26.532;54.824847;4;E
Bandar Abbass Intl;Bandar Abbas;Iran;BND;OIKB;27.218317;56.37785;4;E
Bojnourd Airport;Bojnourd;Iran;BJB;OIMN;37.492958;57.308219;3.5;E
Sabzevar National Airport;Sabzevar;Iran;AFZ;OIMS;36.168083;57.595183;3.5;E
Ardabil Airport;Ardabil;Iran;ADU;OITL;38.325678;48.424356;3.5;E
Sahand Airport;Maragheh;Iran;ACP;OITM;37.348017;46.127903;3.5;E
Yazd Shahid Sadooghi;Yazd;Iran;AZD;OIYY;31.904908;54.276503;4;E
Queen Alia Intl;Amman;Jordan;AMM;OJAI;31.722556;35.993214;2;E
Marka Intl;Amman;Jordan;ADJ;OJAM;31.972703;35.991569;2;E
Aqaba King Hussein Intl;Aqaba;Jordan;AQJ;OJAQ;29.611619;35.018067;2;E
Rafic Hariri Intl;Beirut;Lebanon;BEY;OLBA;33.820931;35.488389;2;E
Abu Dhabi Intl;Abu Dhabi;United Arab Emirates;AUH;OMAA;24.432972;54.651138;4;U
Bateen;Abu Dhabi;United Arab Emirates;AZI;OMAD;24.428333;54.458084;4;U
Al Ain International Airport;Al Ain;United Arab Emirates;AAN;OMAL;24.261667;55.609167;4;U
Bannu Airport;Bannu;Pakistan;BNP;OPBN;32.9729;70.5279;5;N
Bahawalpur Airport;Bahawalpur;Pakistan;BHV;OPBW;29.3481;71.717981;5;N
Talhar;Talhar;Pakistan;BDN;OPTH;24.841519;68.838408;5;N
Baghdad International Airport;Baghdad;Iraq;BGW;ORBI;33.262539;44.234578;3;U
Basrah Intl;Basrah;Iraq;BSR;ORMM;30.549069;47.662142;3;U
Aleppo Intl;Aleppo;Syria;ALP;OSAP;36.180675;37.224358;2;E
Aden Intl;Aden;Yemen;ADE;OYAA;12.829542;45.028792;3;U
Ataq;Ataq;Yemen;AXK;OYAT;14.551322;46.826183;3;U
Beihan;Beihan;Yemen;BHN;OYBN;14.781972;45.720083;3;U
Al Ghaidah Intl;Al Ghaidah Intl;Yemen;AAY;OYGD;16.191667;52.175;3;U
Atka Airport;Atka;United States;AKB;PAAK;52.220278;-174.206389;-9;A
Barter Island Lrrs;Barter Island;United States;BTI;PABA;70.133989;-143.581867;-9;A
Bethel;Bethel;United States;BET;PABE;60.779778;-161.838;-9;A
Allen Aaf;Delta Junction;United States;BIG;PABI;63.994547;-145.721642;-9;A
Buckland Airport;Buckland;United States;BKC;PABL;65.981667;-161.149167;-9;A
Big Mountain Afs;Big Mountain;United States;BMX;PABM;59.361247;-155.258822;-9;A
Wiley Post Will Rogers Mem;Barrow;United States;BRW;PABR;71.285446;-156.766003;-9;A
Bettles;Bettles;United States;BTT;PABT;66.913944;-151.529056;-9;A
Adak Airport;Adak Island;United States;ADK;PADK;51.878;-176.646;-10;A
Kodiak;Kodiak;United States;ADQ;PADQ;57.749967;-152.493856;-9;A
Kake Airport;Kake;United States;AFE;PAFE;56.961389;-133.910278;-9;A
Ambler Airport;Ambler;United States;ABL;PAFM;67.106389;-157.8575;-9;A
Angoon Seaplane Base;Angoon;United States;AGN;PAGN;57.503611;-134.585;-9;A
Akhiok Airport;Akhiok;United States;AKK;PAKH;56.938611;-154.1825;-9;A
King Salmon;King Salmon;United States;AKN;PAKN;58.676778;-156.649278;-9;A
Anaktuvuk Pass Airport;Anaktuvuk Pass;United States;AKP;PAKP;68.1336;-151.743;-9;A
Ted Stevens Anchorage Intl;Anchorage;United States;ANC;PANC;61.174361;-149.996361;-9;A
Aniak Airport;Aniak;United States;ANI;PANI;61.5816;-159.543;-9;A
Annette Island;Annette Island;United States;ANN;PANT;55.042436;-131.572233;-9;A
Anvik Airport;Anvik;United States;ANV;PANV;62.6467;-160.191;-9;A
Klawock Seaplane Base;Klawock;United States;AQC;PAQC;55.554658;-133.101693;-9;A
Arctic Village Airport;Arctic Village;United States;ARC;PARC;68.1147;-145.579;-9;A
Atqasuk Edward Burnell Sr Memorial Airport;Atqasuk;United States;ATK;PATQ;70.4673;-157.436;-9;A
Alakanuk Airport;Alakanuk;United States;AUK;PAUK;62.68;-164.66;-9;A
Wainwright Airport;Wainwright;United States;AIN;PAWI;70.638056;-159.994722;-9;A
Akiak Airport;Akiak;United States;AKI;PFAK;60.902778;-161.230556;-9;A
Allakaket Airport;Allakaket;United States;AET;PFAL;66.5519;-152.6222;-8;A
Tok Junction Airport;Tok;United States;6K8;PFTO;63.329444;-142.953611;-9;A
Barking Sands Pmrf;Barking Sands;United States;BKH;PHBK;22.022833;-159.785;-10;A
Bradshaw Aaf;Bradshaw Field;United States;BSF;PHSF;19.760056;-155.553717;-10;A
Wake Island Afld;Wake island;Wake Island;AWK;PWAK;19.282067;166.636444;8;U
Amakusa Airfield;Amakusa;Japan;AXJ;RJDA;32.482222;130.158889;9;U
Asahikawa;Asahikawa;Japan;AKJ;RJEC;43.670833;142.4475;9;U
Amami;Amami;Japan;ASJ;RJKA;28.430633;129.712542;9;U
Aomori;Aomori;Japan;AOJ;RJSA;40.734722;140.690833;9;U
Akita;Akita;Japan;AXT;RJSK;39.615556;140.218611;9;U
Aguni Airport;Aguni;Japan;AGJ;RORA;26.592778;127.240278;9;U
Baguio;Baguio;Philippines;BAG;RPUB;16.375103;120.619636;8;N
Basco Airport;Basco;Philippines;BSO;RPUO;20.451322;121.979883;8;N
Bacolod;Bacolod;Philippines;BCD;RPVB;10.642511;122.929617;8;N
Borongan Airport;Borongan;Philippines;BPR;RPVW;11.674167;125.478611;8;N
Aeroparque Jorge Newbery;Buenos Aires;Argentina;AEP;SABE;-34.559175;-58.415606;-3;N
ZAPALA;ZAPALA;Argentina;APZ;SAHZ;-38.9755;-70.113581;-3;N
San Rafael;San Rafael;Argentina;AFA;SAMR;-34.588314;-68.403854;-3;N
Paso De Los Libres;Paso De Los Libres;Argentina;AOL;SARL;-29.689425;-57.152078;-3;N
Alto Rio Senguer Airport;Alto Rio Senguer;Argentina;ARR;SAVR;-45.016667;-70.816667;-3;N
Comandante Espora;Bahia Blanca;Argentina;BHI;SAZB;-38.724967;-62.169317;-3;N
San Carlos De Bariloche;San Carlos De Bariloche;Argentina;BRC;SAZS;-41.151172;-71.157542;-3;N
Araraquara;Araracuara;Brazil;AQA;SBAQ;-21.812;-48.133028;-3;S
Santa Maria;Aracaju;Brazil;AJU;SBAR;-10.984;-37.070333;-3;S
Alta Floresta;Alta Floresta;Brazil;AFL;SBAT;-9.866092;-56.106206;-4;S
Aracatuba;Aracatuba;Brazil;ARU;SBAU;-21.141342;-50.424722;-3;S
Araxa Airport;Araxa;Brazil;AAX;SBAX;-19.563056;-46.960278;-3;S
Val De Cans Intl;Belem;Brazil;BEL;SBBE;-1.37925;-48.476292;-3;S
Comandante Gustavo Kraemer;Bage;Brazil;BGX;SBBG;-31.390528;-54.112244;-3;S
Bacacheri;Curitiba;Brazil;BFH;SBBI;-25.405078;-49.232036;-3;S
Aeroporto Estadual Arthur Siqueira;Braganca Paulista;Brazil;BJP;SBBP;-22.979167;-46.5375;-3;S
Presidente Juscelino Kubitschek;Brasilia;Brazil;BSB;SBBR;-15.8711;-47.918625;-3;S
Bauru;Bauru;Brazil;BAU;SBBU;-22.345042;-49.0538;-3;S
Boa Vista;Boa Vista;Brazil;BVB;SBBV;2.846311;-60.690069;-4;S
Altamira;Altamira;Brazil;ATM;SBHT;-3.253906;-52.253978;-3;S
Aeroporto de Porto Seguro;Porto Seguro;Brazil;BPS;SBPS;-16.438611;-39.080833;-3;S
Chacalluta;Arica;Chile;ARI;SCAR;-18.348531;-70.338742;-4;S
Balmaceda;Balmaceda;Chile;BBA;SCBA;-45.916058;-71.689475;-3;S
Cerro Moreno Intl;Antofagasta;Chile;ANF;SCFA;-23.444478;-70.4451;-4;S
Chachoan;Ambato;Ecuador;ATF;SEAM;-1.212067;-78.574636;-5;U
Silvio Pettirossi Intl;Asuncion;Paraguay;ASU;SGAS;-25.23985;-57.519133;-4;S
Ciudad del Este;Ciudad del Este;Paraguay;AGT;SGES;-25.4555;-54.843592;-4;S
Araracuara Airport;Araracuara;Colombia;ACR;SKAC;-0.58;-72.41;-5;U
Alcides Fernandez Airport;Acandi;Colombia;ACD;SKAD;8.516667;-77.3;-5;U
El Eden;Armenia;Colombia;AXM;SKAR;4.452775;-75.766447;-5;U
Palonegro;Bucaramanga;Colombia;BGA;SKBG;7.1265;-73.184778;-5;U
Eldorado Intl;Bogota;Colombia;BOG;SKBO;4.701594;-74.146947;-5;U
Ernesto Cortissoz;Barranquilla;Colombia;BAQ;SKBQ;10.889589;-74.780819;-5;U
Jose Celestino Mutis;Bahia Solano;Colombia;BSC;SKBS;6.202917;-77.394675;-5;U
Gerardo Tobar Lopez;Buenaventura;Colombia;BUN;SKBU;3.819628;-76.989767;-5;U
Gustavo Rojas Pinilla;San Andres Island;Colombia;ADZ;SKSP;12.583594;-81.711192;-5;U
Santiago Perez;Arauca;Colombia;AUC;SKUC;7.068881;-70.736925;-5;U
Bermejo;Bermejo;Bolivia;BJO;SLBJ;-22.773336;-64.312881;-3;U
Albina Airstrip;Albina;Suriname;ABN;SMBN;5.516667;-54.05;-3;U
Wageningen Airstrip;Wageningen;Suriname;AGI;SMWA;5.76667;-56.63333;-3;U
Barreiras Airport;Barreiras;Brazil;BRA;SNBR;-12.083333;-45;-3;S
Coronel Fap Alfredo Mendivil Duarte;Ayacucho;Peru;AYP;SPHO;-13.154819;-74.204417;-5;U
Andahuaylas;Andahuaylas;Peru;ANS;SPHY;-13.706408;-73.350378;-5;U
Comandante Fap German Arias Graziani;Anta;Peru;ATA;SPHZ;-9.347444;-77.598392;-5;U
Rodriguez Ballon;Arequipa;Peru;AQP;SPQU;-16.341072;-71.583083;-5;U
Aeroporto Blumenau;BLUMENAU;Brazil;BNU;SSBL;-26.834239;-49.091696;-3;S
Oswaldo Guevara Mujica;Acarigua;Venezuela;AGV;SVAC;9.553422;-69.237536;-4;U
Anaco;Anaco;Venezuela;AAO;SVAN;9.430225;-64.470725;-4;U
General Jose Antonio Anzoategui Intl;Barcelona;Venezuela;BLA;SVBC;10.107139;-64.689161;-4;U
Barinas;Barinas;Venezuela;BNS;SVBI;8.619575;-70.220825;-4;U
Barquisimeto Intl;Barquisimeto;Venezuela;BRM;SVBM;10.042747;-69.358619;-4;U
Barcelos Airport;Barcelos;Brazil;BAZ;SWBC;-0.975;-62.923889;-4;S
Araguaina Airport;Araguaina;Brazil;AUX;SWGN;-7.228333;-48.240833;-3;S
V C Bird Intl;Antigua;Antigua and Barbuda;ANU;TAPA;17.136749;-61.792667;-4;U
Codrington Airport;Codrington;Antigua and Barbuda;BBQ;TAPH;17.6358;-61.8286;-4;U
Grantley Adams Intl;Bridgetown;Barbados;BGI;TBPB;13.074603;-59.492456;-4;U
Baillif Airport;Basse Terre;Guadeloupe;BBR;TFFB;16.0133;-61.7422;-4;U
Antonio Juarbe Pol Airport;Arecibo;Puerto Rico;ARE;TJAB;18.451111;-66.675556;-4;N
Rafael Hernandez;Aguadilla;Puerto Rico;BQN;TJBQ;18.494861;-67.129444;-4;U
Reina Beatrix Intl;Oranjestad;Aruba;AUA;TNCA;12.501389;-70.015221;-4;U
Flamingo;Kralendijk;Netherlands Antilles;BON;TNCB;12.131044;-68.268511;-4;U
Wallblake;The Valley;Anguilla;AXA;TQPF;18.204834;-63.055084;-4;U
J F Mitchell Airport;Bequia;Saint Vincent and the Grenadines;BQU;TVSB;12.988444;-61.262033;-4;U
Bermuda Intl;Bermuda;Bermuda;BDA;TXKF;32.364042;-64.678703;-4;A
Almaty;Alma-ata;Kazakhstan;ALA;UAAA;43.352072;77.040508;6;U
Aktyubinsk;Aktyubinsk;Kazakhstan;AKX;UATT;50.245833;57.206667;5;U
Arkalyk Airport;Arkalyk;Kazakhstan;AYK;UAUR;50.2395;66.941;5;U
Batumi;Batumi;Georgia;BUS;UGSB;41.610278;41.599694;2;N
Ignatyevo;Blagoveschensk;Russia;BQS;UHBB;50.425394;127.412478;10;N
Bratsk;Bratsk;Russia;BTK;UIBB;56.370556;101.698331;9;N
Talagi;Arkhangelsk;Russia;ARH;ULAA;64.360281;40.430167;4;N
Amderma Airport;Amderma;Russia;AMV;ULDD;69.7633;61.5564;4;N
Brest;Brest;Belarus;BQT;UMBB;52.06;23.53;3;E
Abakan;Abakan;Russia;ABA;UNAA;53.74;91.385;8;N
Barnaul;Barnaul;Russia;BAX;UNBB;53.363775;83.538533;7;N
Vityazevo;Anapa;Russia;AAQ;URKA;45.002097;37.347272;4;N
Sochi;Sochi;Russia;AER;URSS;43.449928;39.956589;4;N
Astrakhan;Astrakhan;Russia;ASF;URWA;46.283333;48.006278;6;N
Ashgabat;Ashkhabad;Turkmenistan;ASB;UTAA;37.986814;58.360967;5;U
Andizhan Airport;Andizhan;Uzbekistan;AZN;UTKA;40.7277;72.294;5;U
Bukhara;Bukhara;Uzbekistan;BHK;UTSB;39.775;64.483333;5;U
Sugraly Airport;Zarafshan;Uzbekistan;AFS;UTSN;41.6139;64.2332;5;U
Bykovo;Moscow;Russia;BKA;UUBB;55.617222;38.059999;4;N
Ahmedabad;Ahmedabad;India;AMD;VAAH;23.077242;72.63465;5.5;N
Akola;Akola;India;AKD;VAAK;20.699006;77.058628;5.5;N
Chhatrapati Shivaji Intl;Mumbai;India;BOM;VABB;19.088686;72.867919;5.5;N
Bhuj;Bhuj;India;BHJ;VABJ;23.287828;69.670147;5.5;N
Vadodara;Baroda;India;BDQ;VABO;22.336164;73.226289;5.5;N
Bhopal;Bhopal;India;BHO;VABP;23.287467;77.337375;5.5;N
Bhavnagar;Bhaunagar;India;BHU;VABV;21.752206;72.185181;5.5;N
Battambang Airport;Battambang;Cambodia;BBM;VDBG;13.0956;103.224;7;U
Aizawl;Aizwal;India;AJL;VEAZ;23.746603;92.802767;5.5;N
Bhubaneshwar;Bhubaneswar;India;BBI;VEBS;20.244364;85.817781;6;N
Agra;Agra;India;AGR;VIAG;27.155831;77.960892;5.5;N
Amritsar;Amritsar;India;ATQ;VIAR;31.709594;74.797264;5.5;N
Bajhang;Bajhang;Nepal;BJH;VNBG;29.53896;81.185364;5.75;N
Bhojpur;Bhojpur;Nepal;BHP;VNBJ;27.14743;87.050819;5.75;N
Bharatpur Airport;Bharatpur;Nepal;BHR;VNBP;27.6781;84.4294;5.75;N
Bajura Airport;Bajura;Nepal;BJU;VNBR;29.50611;81.66944;5.45;N
Chandragadhi Airport;Chandragarhi;Nepal;BDP;VNCG;26.570822;88.079578;5.75;N
Biratnagar;Biratnagar;Nepal;BIR;VNVT;26.481453;87.264036;5.75;N
Agatti;Agatti Island;India;AGX;VOAT;10.823656;72.176042;5.5;N
Bellary;Bellary;India;BEP;VOBI;15.162783;76.882775;5.5;N
Bangalore;Bangalore;India;BLR;VOBL;12.949986;77.668206;5.5;N
Suvarnabhumi Intl;Bangkok;Thailand;BKK;VTBS;13.681108;100.747283;7;U
Buri Ram;Buri Ram;Thailand;BFV;VTUO;15.229539;103.253231;7;U
Buon Ma Thuot Airport;Buonmethuot;Vietnam;BMV;VVBM;12.668311;108.120272;7;U
Banmaw Airport;Banmaw;Burma;BMO;VYBM;24.269033;97.246153;6.5;U
Pathein Airport;Pathein;Burma;BSX;VYPN;16.815233;94.779911;6.5;U
Sittwe;Sittwe;Burma;AKY;VYSW;20.132708;92.872628;6.5;U
Frans Kaisiepo;Biak;Indonesia;BIK;WABB;-1.190017;136.107997;9;N
Selaparang;Mataram;Indonesia;AMI;WADA;-8.560708;116.094656;8;N
Muhammad Salahuddin;Bima;Indonesia;BMU;WADB;-8.539647;118.687322;8;N
Bokondini Airport;Bokondini-Papua Island;Indonesia;BUI;WAJB;-3.58365;138.533;9;N
Barau(Kalimaru) Airport;Tanjung Redep-Borneo Island;Indonesia;BEJ;WALK;2.155497;117.432256;8;N
Sepinggan;Balikpapan;Indonesia;BPN;WALL;-1.268272;116.894478;8;N
Syamsudin Noor;Banjarmasin;Indonesia;BDJ;WAOO;-3.442356;114.762553;8;N
Pattimura;Ambon;Indonesia;AMQ;WAPP;-3.710264;128.089136;9;N
Mali Airport;Alor Island;Indonesia;ARD;WATM;-8.13234;124.597;8;N
Bintulu;Bintulu;Malaysia;BTU;WBGB;3.12385;113.020472;8;N
Belaga Airport;Belaga;Malaysia;BLG;WBGC;2.65;113.767;8;N
Bakalalan Airport;Bakalalan;Malaysia;BKM;WBGQ;3.974;115.618;8;N
Bario Airport;Bario;Malaysia;BBN;WBGZ;3.73389;115.479;8;N
Kota Kinabalu Intl;Kota Kinabalu;Malaysia;BKI;WBKK;5.937208;116.051181;8;N
Husein Sastranegara;Bandung;Indonesia;BDO;WICC;-6.900625;107.576294;7;N
Hang Nadim;Batam;Indonesia;BTH;WIDD;1.121028;104.118753;7;N
Fatmawati Soekarno;Bengkulu;Indonesia;BKS;WIPL;-3.8637;102.339036;7;N
Sultan Iskandarmuda;Banda Aceh;Indonesia;BTJ;WITT;5.523522;95.420372;7;N
Sultan Abdul Halim;Alor Setar;Malaysia;AOR;WMKA;6.189667;100.398183;8;N
Albany Airport;Albany;Australia;ALH;YABA;-34.9433;117.809;8;O
Armidale;Armidale;Australia;ARM;YARM;-30.528056;151.617222;10;O
Aurukun Airport;Aurukun;Australia;AUU;YAUR;-13.3539;141.721;10;O
Ayers Rock;Uluru;Australia;AYQ;YAYE;-25.186111;130.975556;9.5;N
Bamaga Injinoo;Amberley;Australia;ABM;YBAM;-10.950833;142.459444;10;O
Barcaldine Airport;Barcaldine;Australia;BCI;YBAR;-23.5653;145.307;10;O
Alice Springs;Alice Springs;Australia;ASP;YBAS;-23.806667;133.902222;9.5;N
Badu Island Airport;Badu Island;Australia;BDD;YBAU;-10.15;141.175;9;O
Brisbane Intl;Brisbane;Australia;BNE;YBBN;-27.384167;153.1175;10;N
Blackall;Blackall;Australia;BKQ;YBCK;-24.427778;145.428611;10;O
Broken Hill Airport;Broken Hill;Australia;BHQ;YBHI;-32.0014;141.472;9.5;O
Bedourie Airport;Bedourie;Australia;BEU;YBIE;-24.3461;139.46;10;O
Bourke Airport;Bourke;Australia;BRK;YBKE;-30.0392;145.952;10;O
Burketown Airport;Burketown;Australia;BUC;YBKT;-17.7486;139.534;10;O
Brusselton;Brusselton;Australia;BQB;YBLN;-33.687222;115.400278;8;O
Ballina Byron Gateway;Ballina Byron Bay;Australia;BNK;YBNA;-28.833889;153.5625;10;O
Boulia Airport;Boulia;Australia;BQL;YBOU;-22.9133;139.9;10;O
Brampton Island;Brampton Island;Australia;BMP;YBPI;-20.8044444021;149.2794443843;10;O
Bathurst Airport;Bathurst;Australia;BHS;YBTH;-33.4094;149.652;10;O
Bathurst Island Airport;Bathurst Island;Australia;BRT;YBTI;-11.769167;130.619722;9.5;U
Blackwater Airport;Blackwater;Australia;BLT;YBTR;-23.6031;148.807;10;O
Bundaberg;Bundaberg;Australia;BDB;YBUD;-24.903889;152.318611;10;O
Avalon;Avalon;Australia;AVV;YMAV;-38.039444;144.469444;10;O
Albury;Albury;Australia;ABX;YMAY;-36.067778;146.958056;10;O
Adelaide Intl;Adelaide;Australia;ADL;YPAD;-34.945;138.530556;9.5;O
Broome;Broome;Australia;BME;YPBR;-17.8;122.2;8;O
Belmont Airport;Lake Macquarie;Australia;BEO;YPEC;-33.066667;151.648333;10;O
Baotou Airport;Baotou;China;BAV;ZBOW;40.56;109.997;8;U
Beihai Airport;Beihai;China;BHY;ZGBH;21.5394;109.294;8;U
Ankang Airport;Ankang;China;AKA;ZLAK;32.7081;108.931;8;U
Arvaikheer Airport;Arvaikheer;Mongolia;AVK;ZMAH;46.2503;102.802;8;U
Baoshan Airport;Baoshan;China;BSD;ZPBS;25.053333;99.168333;8;U
Anqing Airport;Anqing;China;AQG;ZSAQ;30.5822;117.0502;8;N
Qamdo Bangda Airport;Bangda;China;BPX;ZUBD;30.5536;97.1083;8;U
Aksu Airport;Aksu;China;AKU;ZWAK;41.2625;80.2917;8;U
Altay Airport;Altay;China;AAT;ZWAT;47.866667;88.116667;8;U
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
